age,job,marital,education,balance,housing,loan,contact,day,month,duration,campaign,pdays,y
25,1,1,1,191,1,1,0,13,8,649,1,0,0
35,8,0,2,955,1,0,0,13,8,954,2,171,1
23,10,2,2,390,1,0,0,13,8,353,5,370,0
24,8,1,2,24,0,0,0,13,8,337,3,0,0
21,10,2,2,47,1,0,0,13,8,93,1,346,0
16,1,1,2,449,1,0,0,13,8,291,1,0,0
9,0,2,2,244,1,0,0,13,8,252,1,0,0
17,0,2,2,57,1,0,0,13,8,546,2,0,0
29,2,1,0,866,1,1,0,13,8,204,1,361,0
36,1,1,2,55,1,0,0,13,8,152,2,367,0
35,7,1,1,1052,1,0,2,13,8,267,3,0,0
16,1,1,1,269,1,0,0,13,8,406,1,0,0
17,1,1,1,2376,1,0,0,13,8,320,1,350,0
12,0,2,2,505,1,0,0,13,8,881,2,343,1
26,10,1,2,926,1,0,2,13,8,210,1,0,0
38,1,1,1,499,1,0,0,13,8,198,1,364,0
17,10,1,2,840,1,0,0,13,8,241,1,346,0
17,4,2,3,1106,1,0,0,13,8,460,1,0,1
16,0,1,2,314,1,0,2,13,8,604,3,363,1
13,1,2,2,1447,1,0,0,13,8,350,1,0,0
12,2,2,3,493,1,0,0,13,8,176,1,362,0
32,8,0,2,812,1,0,0,13,8,93,2,0,0
8,0,2,2,871,1,0,0,13,8,336,1,319,0
30,1,1,2,875,1,0,0,13,8,387,9,0,0
23,0,0,2,973,1,1,0,13,8,135,2,360,0
18,10,1,2,1228,1,0,2,13,8,42,2,0,0
23,1,2,1,3269,0,0,0,13,8,240,2,360,0
11,10,2,2,177,1,0,0,13,8,512,2,0,0
18,4,1,3,2344,1,0,0,13,8,75,2,0,0
25,8,2,2,190,1,0,0,13,8,88,3,0,0
11,4,1,3,198,1,0,0,13,8,41,1,0,0
41,3,0,1,692,1,0,2,13,8,27,2,0,0
33,7,1,2,611,1,0,0,13,8,306,3,0,0
13,4,1,3,1933,1,0,2,13,8,90,2,0,0
17,1,1,2,1101,1,0,0,13,8,136,1,172,0
18,1,1,1,1184,1,0,0,13,8,154,1,353,0
23,0,2,2,3753,1,0,0,13,8,305,2,293,0
10,10,2,2,193,1,0,0,13,8,190,1,0,0
17,1,1,2,802,1,0,2,13,8,47,3,0,0
29,1,1,1,21,1,1,0,13,8,172,1,307,0
15,7,1,2,239,1,0,0,13,8,170,6,0,0
15,8,1,2,1158,1,0,0,13,8,204,4,0,0
20,10,0,3,1497,0,0,0,13,8,294,1,0,0
23,1,0,2,364,1,0,0,13,8,367,1,294,0
22,1,1,1,2913,1,0,0,13,8,173,5,350,0
15,1,1,1,360,1,1,2,13,8,113,2,364,0
15,8,1,2,397,1,0,0,13,8,629,3,0,1
29,0,1,2,1548,1,0,0,13,8,80,3,0,0
23,1,1,2,546,1,0,0,13,8,90,4,0,0
29,1,2,1,545,1,0,0,13,8,144,2,363,0
23,11,2,2,505,1,0,2,13,8,28,4,0,0
15,1,1,2,521,1,0,0,13,8,178,6,362,0
19,10,1,2,1177,1,1,0,13,8,306,1,0,0
19,1,1,1,3125,0,0,0,13,8,386,3,0,0
20,7,2,2,867,1,0,0,13,8,114,1,0,0
9,8,2,2,3367,1,0,0,13,8,493,4,0,0
24,1,1,2,533,1,0,2,13,8,33,6,362,0
25,4,1,3,726,1,0,0,13,8,167,3,0,0
39,1,1,2,190,1,0,0,13,8,125,4,0,0
10,0,1,2,403,1,0,0,13,8,341,2,0,0
14,8,1,2,877,0,0,0,13,8,415,2,293,0
15,1,2,2,176,1,0,0,13,8,223,1,0,0
14,0,2,2,235,1,1,0,13,8,904,2,341,0
13,9,2,3,2203,1,0,0,13,8,168,1,348,0
21,8,2,2,216,1,0,0,13,8,166,2,0,0
16,1,2,3,287,0,0,0,13,8,67,2,0,0
31,1,1,1,774,1,0,2,13,8,167,5,362,0
17,1,1,2,857,1,0,0,13,8,10,4,321,0
28,1,1,1,1481,1,0,0,13,8,142,2,256,0
19,8,1,2,210,1,0,2,13,8,151,4,0,0
31,2,1,1,327,1,0,0,13,8,384,6,0,0
13,8,1,2,4237,1,0,0,13,8,192,3,0,0
30,1,1,1,140,1,0,0,13,8,212,5,0,0
15,10,2,2,1264,1,1,0,13,8,308,1,0,0
15,1,1,2,876,1,1,2,13,8,30,5,340,0
14,10,1,2,534,1,1,0,13,8,54,10,0,0
30,1,1,1,620,0,0,0,13,8,340,2,368,0
21,1,2,2,712,1,0,2,13,8,225,6,347,0
24,8,1,2,344,1,0,2,13,8,346,4,369,0
12,8,2,2,516,1,0,0,13,8,197,3,0,0
19,8,1,2,4386,1,0,0,13,8,290,3,353,0
14,1,2,1,268,1,0,0,13,8,72,1,0,0
20,7,1,2,405,1,0,0,13,8,115,1,172,0
24,1,1,1,381,1,0,2,13,8,382,2,368,0
11,1,1,2,249,1,1,0,13,8,100,2,353,0
34,4,1,3,941,0,0,0,13,8,165,3,368,0
14,9,1,3,934,1,0,0,13,8,506,1,349,0
41,6,1,3,612,1,0,0,13,8,647,3,0,1
18,8,2,2,758,1,0,0,14,8,140,2,361,0
12,2,1,1,576,1,0,0,14,8,253,3,0,0
17,1,1,1,23,1,0,0,14,8,195,2,356,0
15,1,1,2,291,1,0,0,14,8,235,1,358,0
8,0,2,2,977,1,0,0,14,8,68,1,368,0
12,10,0,3,507,1,0,0,14,8,165,2,291,0
11,1,2,2,745,1,0,0,14,8,133,3,0,0
30,10,0,2,358,1,1,0,14,8,100,1,358,0
18,10,2,2,315,1,0,0,14,8,676,2,0,1
22,10,1,3,792,1,0,0,14,8,145,3,357,0
22,7,1,3,442,1,0,0,14,8,103,5,0,0
12,8,1,2,827,1,0,0,14,8,69,4,0,0
16,8,2,2,192,1,0,0,14,8,153,1,0,1
21,1,1,2,354,1,0,2,14,8,26,5,370,0
10,2,1,3,2078,1,0,0,14,8,9,5,0,0
13,8,2,2,532,1,0,0,14,8,117,4,363,0
22,0,2,2,250,1,0,0,14,8,460,2,349,0
23,7,1,0,1567,1,0,0,14,8,111,3,368,0
20,1,1,1,385,1,0,0,14,8,165,1,0,0
30,6,0,1,856,1,0,0,14,8,10,4,0,0
15,10,2,3,299,1,1,2,14,8,12,3,173,0
29,0,1,2,642,0,0,0,14,8,113,3,0,0
32,1,1,1,301,1,0,2,14,8,8,5,363,0
10,9,2,2,483,0,0,0,14,8,194,2,0,0
24,8,1,2,336,1,1,0,14,8,670,3,343,1
19,1,1,1,547,1,0,0,14,8,14,1,341,0
12,10,2,2,338,1,1,0,14,8,115,4,0,0
9,8,2,3,38,1,1,0,14,8,14,3,0,0
13,10,2,2,781,1,1,0,14,8,14,4,0,0
9,0,2,2,45,1,0,2,14,8,289,7,0,0
39,8,1,2,720,1,0,2,14,8,10,6,357,0
21,1,1,2,233,0,0,0,14,8,354,7,0,0
29,0,1,2,365,1,0,0,14,8,236,3,259,0
12,4,2,3,1062,1,0,0,14,8,61,0,295,0
24,1,1,2,870,1,0,0,14,8,306,3,362,0
11,8,1,2,553,1,0,0,14,8,164,0,0,0
12,10,2,2,218,1,0,0,14,8,778,4,298,0
28,1,1,1,4193,1,0,2,14,8,39,0,0,0
30,1,1,2,1349,1,1,0,14,8,1156,8,0,0
13,4,2,3,367,1,0,0,14,8,124,0,0,0
17,4,2,3,3080,1,0,0,14,8,162,2,0,0
25,1,1,1,422,0,1,0,14,8,45,0,0,0
9,1,1,1,690,1,0,0,14,8,16,5,362,0
5,0,2,2,928,1,0,0,14,8,347,0,0,0
25,4,1,3,218,1,0,0,14,8,136,0,173,0
27,1,2,2,805,1,0,0,14,8,133,0,0,0
10,1,1,2,198,1,0,0,14,8,196,0,0,0
42,6,0,2,686,1,0,0,14,8,655,1,0,1
17,1,1,2,443,1,0,0,14,8,452,0,342,0
18,7,2,3,767,1,0,0,14,8,33,0,295,0
13,2,2,2,190,1,0,0,14,8,56,0,173,0
10,10,1,2,1106,1,0,0,14,8,191,0,368,0
16,0,1,2,190,1,0,0,14,8,78,1,0,0
12,8,2,2,47,1,0,0,14,8,85,0,0,0
10,8,1,2,701,1,0,0,14,8,274,0,316,0
22,10,2,2,588,1,0,0,14,8,642,0,0,0
6,0,1,2,420,1,0,0,14,8,73,0,0,0
26,1,2,1,226,1,0,0,14,8,551,0,368,1
7,0,1,2,731,1,0,0,14,8,607,0,341,0
16,1,0,2,366,1,0,0,14,8,67,0,365,0
3,1,1,1,18,1,1,0,14,8,409,0,358,1
11,1,1,2,1130,1,1,0,14,8,382,0,0,1
34,1,0,1,90,1,0,0,14,8,7,3,337,0
16,10,0,3,1507,1,0,0,14,8,239,0,0,0
29,1,0,2,1670,1,0,0,14,8,144,0,362,0
15,1,2,1,623,1,0,0,14,8,54,3,0,0
23,1,0,2,983,1,0,0,14,8,123,0,362,0
33,4,1,3,190,1,0,0,14,8,60,0,340,0
24,8,1,2,656,1,0,0,14,8,123,2,0,0
10,8,2,2,303,1,1,0,14,8,270,0,0,0
38,8,2,2,150,1,0,0,14,8,311,0,365,1
21,1,1,1,239,1,0,0,14,8,259,0,0,0
10,10,2,3,748,1,0,0,14,8,300,0,0,0
9,1,1,1,1723,1,0,0,14,8,238,0,0,0
12,8,2,2,330,1,0,0,14,8,760,0,0,1
5,1,2,1,3240,1,0,0,14,8,224,0,349,0
15,10,2,3,1039,1,0,0,14,8,128,1,288,0
39,4,1,3,524,1,0,0,14,8,169,1,362,0
20,8,1,2,963,1,0,0,14,8,198,0,356,0
19,1,1,2,1139,1,0,0,14,8,302,0,0,0
34,1,1,2,1229,1,1,2,14,8,146,3,0,0
33,1,0,2,303,0,0,0,14,8,71,2,0,0
7,1,2,2,733,1,0,0,14,8,302,0,0,0
8,8,1,2,267,1,0,0,14,8,619,0,337,1
16,10,1,2,770,1,0,0,14,8,88,0,0,0
17,1,2,1,275,0,0,0,14,8,213,0,361,0
31,8,0,1,590,1,0,2,14,8,64,0,0,0
14,4,1,3,1487,1,0,0,14,8,250,0,0,0
14,8,1,2,1588,1,1,0,14,8,233,0,0,0
13,0,1,2,312,1,0,0,14,8,49,0,361,0
21,1,1,2,1292,1,0,0,14,8,124,0,354,0
11,1,1,2,558,1,0,0,14,8,345,0,307,0
10,1,1,2,1515,1,0,0,14,8,242,0,0,0
30,4,1,3,177,1,0,0,14,8,20,5,288,0
16,1,1,2,2306,1,0,0,14,8,1335,0,0,0
12,8,2,1,269,1,0,0,14,8,317,0,0,0
22,10,1,2,382,1,1,0,14,8,16,7,348,0
20,3,0,3,4010,0,0,0,14,8,67,3,172,0
42,0,0,2,364,1,0,0,14,8,241,0,361,0
24,1,2,1,346,1,0,2,14,8,7,3,368,0
39,0,0,1,369,1,0,0,14,8,67,0,365,0
12,1,1,1,190,1,0,0,14,8,432,0,0,0
13,4,2,3,481,1,0,0,14,8,48,0,0,0
17,1,0,2,476,1,0,0,14,8,158,0,362,0
15,2,1,2,2173,1,0,0,14,8,72,1,175,0
12,0,2,2,468,1,0,0,14,8,148,0,0,0
12,0,2,2,72,0,0,0,14,8,377,0,0,0
19,1,0,2,131,1,0,0,14,8,169,0,349,0
6,0,1,2,96,1,0,0,14,8,217,0,0,0
13,7,1,3,1384,1,0,0,14,8,50,0,0,0
16,4,2,3,4292,1,0,0,14,8,160,0,274,0
15,8,0,2,1346,1,0,0,14,8,612,0,174,0
14,4,2,3,526,0,0,0,14,8,64,3,0,0
10,1,1,2,194,1,0,0,14,8,310,0,0,0
19,1,1,2,412,1,0,0,14,8,7,5,354,0
27,0,1,2,405,1,1,0,14,8,14,3,0,0
9,4,2,3,402,1,0,0,14,8,373,0,0,0
14,10,2,3,578,1,0,0,14,8,58,0,263,0
12,1,1,1,313,1,0,0,14,8,55,3,0,0
10,10,2,2,959,1,0,0,14,8,153,0,368,0
32,1,1,1,416,1,0,0,14,8,98,0,327,0
26,1,1,1,552,1,0,0,14,8,180,0,0,0
17,7,1,1,902,1,0,0,14,8,192,0,344,0
6,1,2,1,335,1,0,0,14,8,520,0,342,0
13,1,1,1,480,1,0,0,14,8,148,0,288,0
20,0,2,0,190,1,0,0,14,8,64,1,0,0
14,1,0,2,281,1,0,0,14,8,119,1,348,0
16,3,0,2,977,1,0,0,14,8,665,0,0,0
17,1,1,1,212,1,0,0,14,8,1163,1,299,1
15,7,1,2,407,1,1,0,14,8,132,4,301,0
14,8,1,2,205,1,0,0,14,8,391,0,0,0
17,11,1,3,2027,1,0,0,14,8,111,0,0,0
22,1,0,2,368,1,0,0,14,8,188,0,0,0
9,1,1,2,674,1,0,0,14,8,210,0,358,0
25,8,1,2,189,1,0,0,14,8,51,0,308,0
18,10,2,3,581,1,0,0,14,8,185,0,347,0
4,1,2,2,139,1,0,0,14,8,856,0,0,1
23,1,1,1,2237,1,0,0,14,8,493,6,0,0
11,4,2,3,203,1,0,0,14,8,26,5,0,0
10,1,1,2,148,1,0,0,14,8,192,0,361,0
16,10,1,2,165,0,0,0,14,8,207,0,0,0
41,4,1,1,2499,1,0,0,14,8,399,0,0,0
8,1,2,2,216,1,1,0,14,8,895,0,0,1
13,1,2,2,368,1,0,0,14,8,415,0,357,0
13,10,2,3,889,1,0,0,14,8,282,3,274,0
29,8,1,2,1664,1,0,0,14,8,77,0,365,0
10,0,2,2,344,1,0,0,14,8,536,0,361,1
10,9,2,3,411,1,0,0,14,8,176,0,0,0
21,1,1,2,1444,1,0,0,14,8,133,0,350,0
15,1,2,2,1401,1,0,0,14,8,39,0,358,0
14,7,0,3,3612,1,0,0,14,8,34,0,350,0
21,1,2,0,200,1,0,2,14,8,23,2,343,0
12,8,2,2,771,1,0,0,14,8,267,0,351,0
20,1,1,2,1217,1,0,0,14,8,12,4,0,0
12,10,2,2,782,1,0,0,14,8,353,0,0,0
9,10,2,3,998,1,0,0,14,8,578,0,361,0
33,3,0,1,284,1,0,0,14,8,77,0,294,0
17,0,0,2,724,0,0,0,14,8,669,0,309,1
24,0,0,2,84,1,0,0,14,8,495,0,344,0
14,1,2,2,2727,1,0,0,14,8,233,0,365,0
10,1,2,3,1562,0,0,0,14,8,48,3,295,0
9,4,1,3,1719,1,0,0,14,8,187,0,364,0
25,8,1,2,258,1,1,0,14,8,159,0,0,0
8,11,2,2,320,1,0,0,14,8,283,2,0,0
17,3,1,3,1455,1,0,0,14,8,326,4,176,1
14,0,2,3,1719,1,0,0,14,8,58,0,349,0
19,1,2,1,1041,1,0,0,14,8,151,0,349,0
13,10,2,3,4161,1,0,0,14,8,301,0,271,0
8,10,2,2,466,1,0,0,14,8,106,0,365,0
12,1,2,1,603,1,0,0,14,8,148,0,342,0
41,1,0,2,3530,0,0,0,14,8,44,0,0,0
5,8,2,2,757,1,1,0,14,8,358,0,0,0
9,10,1,2,507,1,1,0,14,8,1232,0,0,0
15,1,1,1,1328,1,1,0,14,8,122,1,340,0
10,0,2,2,197,1,0,0,14,8,87,0,0,0
8,9,2,3,831,1,0,0,14,8,55,0,365,0
14,1,2,2,265,1,0,0,14,8,127,0,0,0
14,8,1,2,228,1,0,0,14,8,744,0,0,1
17,10,2,2,895,1,1,0,14,8,177,0,358,0
13,1,1,2,344,1,1,0,14,8,454,0,0,0
10,4,2,2,893,1,0,0,14,8,485,0,85,1
30,1,0,2,691,1,0,0,14,8,12,4,0,0
13,0,0,2,550,0,0,0,14,8,332,0,294,0
13,1,2,2,229,1,0,0,14,8,123,4,0,0
35,1,2,1,400,1,0,0,14,8,978,0,365,0
16,1,1,1,621,1,0,0,14,8,514,0,0,0
6,10,2,2,436,1,1,0,14,8,224,0,0,0
19,1,1,1,161,1,1,0,14,8,25,0,347,0
16,1,1,2,552,1,0,0,14,8,151,0,0,0
12,10,2,3,1513,1,0,0,14,8,223,0,0,0
13,0,1,2,875,1,0,0,14,8,552,0,326,1
25,1,1,2,3511,1,0,0,14,8,7,4,0,0
5,8,2,0,205,1,0,0,14,8,76,1,361,0
11,4,2,3,689,1,0,0,14,8,338,0,0,0
31,0,1,1,359,1,0,0,14,8,82,2,0,0
40,10,1,1,200,1,0,0,14,8,298,0,0,0
11,0,2,2,900,1,1,0,14,8,51,0,342,0
20,1,2,1,1770,1,0,0,14,8,386,0,0,0
8,8,2,2,2219,1,0,0,14,8,457,0,0,0
5,1,2,2,970,1,0,0,14,8,416,0,0,1
6,1,2,1,578,1,0,0,14,8,193,1,0,0
27,2,1,1,4572,1,1,0,14,8,262,1,0,0
15,8,1,2,364,1,0,0,14,8,45,0,295,0
20,1,1,1,1289,1,0,0,14,8,22,4,0,0
8,10,2,3,123,1,0,0,14,8,637,0,0,1
21,2,1,0,288,1,0,2,14,8,59,2,364,0
18,1,0,2,611,1,0,0,14,8,34,6,357,0
24,2,1,3,224,1,0,0,14,8,272,0,0,0
6,9,2,2,192,0,0,0,14,8,48,0,0,0
17,10,2,2,101,1,0,0,14,8,75,0,365,0
38,10,1,2,466,1,0,0,14,8,301,0,365,0
20,10,2,2,1460,1,1,0,14,8,164,0,334,0
12,1,1,1,904,1,0,0,14,8,199,0,0,0
28,1,1,1,1275,1,1,0,14,8,523,1,350,1
9,8,2,2,116,1,0,0,14,8,151,0,342,0
14,8,2,2,2164,1,0,2,14,8,36,1,173,0
11,1,2,1,166,1,0,0,14,8,325,0,0,0
21,4,1,1,387,1,0,0,14,8,193,0,0,0
13,1,2,2,186,1,0,0,14,8,110,0,0,0
21,8,1,2,3213,1,0,0,14,8,56,0,365,0
11,10,2,2,403,1,0,0,14,8,174,0,358,0
15,8,2,2,640,1,0,0,14,8,148,1,362,0
10,1,1,2,273,1,0,0,14,8,224,0,0,0
7,9,2,3,1623,1,0,0,14,8,520,0,0,0
26,0,0,2,11,1,0,0,14,8,333,0,0,0
6,1,2,2,193,1,0,0,14,8,311,0,0,0
12,8,2,2,90,1,1,0,14,8,292,0,0,0
17,0,2,3,1564,1,0,0,14,8,319,0,0,0
14,2,1,3,911,1,0,0,14,8,128,0,0,0
14,10,2,3,1894,1,0,0,14,8,439,0,172,0
18,8,1,2,837,1,1,0,14,8,290,1,0,0
16,1,2,1,3977,1,0,0,14,8,375,0,0,0
13,0,2,2,1530,0,0,0,14,8,185,0,0,0
7,1,2,2,361,1,0,0,14,8,178,0,356,0
15,1,1,2,653,1,0,0,14,8,27,4,0,0
28,1,1,2,241,1,0,0,14,8,333,0,0,0
10,8,2,2,411,1,0,0,14,8,256,0,0,0
12,10,2,0,1068,1,0,0,14,8,173,2,295,0
6,7,2,3,281,1,0,0,14,8,134,1,0,0
27,1,1,1,1090,1,0,2,14,8,26,0,337,0
40,1,1,1,971,1,0,0,14,8,74,1,0,0
19,1,1,1,698,1,1,0,14,8,340,0,0,0
16,1,1,2,219,1,0,0,14,8,285,4,0,1
11,1,1,1,339,1,0,0,14,8,242,1,0,0
4,9,2,2,2719,1,0,0,14,8,239,0,349,0
42,1,1,1,228,1,0,0,14,8,109,10,370,0
42,4,2,3,750,0,0,0,14,8,730,4,0,1
12,2,1,3,3113,1,0,0,14,8,10,4,172,0
20,10,2,2,743,1,0,0,14,8,178,1,267,0
40,3,1,1,450,1,0,2,14,8,71,4,361,0
32,6,1,1,362,1,1,0,14,8,7,5,0,0
14,1,1,2,192,1,0,0,14,8,16,8,306,0
14,8,1,2,370,1,0,2,14,8,45,1,0,0
23,4,1,3,716,1,0,0,14,8,229,4,265,0
25,1,1,0,475,1,0,0,14,8,22,5,0,0
6,0,2,2,1116,1,1,0,14,8,191,0,0,0
10,9,2,3,212,1,0,0,14,8,536,1,0,1
13,1,2,2,374,1,0,0,14,8,178,0,0,0
37,1,1,2,1268,1,1,0,14,8,41,0,0,0
29,7,1,0,204,1,0,0,14,8,142,0,0,0
17,8,1,2,2902,1,0,0,14,8,45,0,0,0
7,10,1,2,881,1,0,0,14,8,333,0,327,0
20,0,1,2,447,1,0,0,14,8,10,4,0,0
14,1,1,2,289,1,0,0,14,8,166,1,0,0
16,1,1,2,3074,1,0,0,14,8,358,0,173,0
21,1,1,1,140,1,0,0,14,8,100,0,0,0
15,8,1,2,814,1,0,0,14,8,423,0,0,0
11,0,2,2,595,1,0,0,14,8,84,0,342,0
12,8,1,2,873,1,0,0,14,8,66,0,0,0
21,2,1,2,2306,1,0,0,14,8,576,3,368,1
26,1,1,2,357,1,0,0,14,8,79,1,370,0
35,4,0,3,240,1,0,0,14,8,669,0,334,1
9,8,1,2,501,1,0,0,14,8,50,0,349,0
21,2,1,2,870,1,0,0,14,8,135,0,358,0
13,9,1,2,337,1,0,0,14,8,456,0,0,0
15,4,1,1,332,1,0,0,14,8,87,0,365,0
14,4,2,3,625,1,1,0,14,8,676,2,0,0
11,1,2,1,912,1,0,0,14,8,78,0,356,0
31,7,1,2,695,1,0,2,14,8,354,1,0,0
24,1,1,2,695,1,0,0,14,8,117,0,0,0
31,0,0,2,322,1,0,0,14,8,98,0,347,0
8,10,2,2,816,1,0,0,14,8,412,1,0,0
12,4,2,3,1876,1,0,0,14,8,251,0,0,0
11,1,1,2,237,1,1,0,14,8,245,0,0,0
36,11,1,2,772,1,0,0,14,8,693,4,369,1
11,9,2,3,270,1,0,0,14,8,15,4,358,0
7,1,2,3,1585,1,0,0,14,8,268,0,0,0
8,8,2,2,402,1,0,0,14,8,144,1,349,0
13,1,2,2,400,1,1,0,14,8,166,0,0,0
16,10,2,2,384,1,1,0,14,8,1007,0,0,1
9,8,2,2,543,1,0,0,14,8,663,0,0,1
10,9,2,2,407,1,0,0,14,8,238,1,369,0
14,1,1,1,442,1,0,0,14,8,52,0,0,0
5,8,1,2,2375,1,0,0,14,8,210,1,0,0
24,1,0,2,388,0,0,0,14,8,133,0,0,0
8,9,2,2,2305,1,0,0,14,8,18,7,368,0
11,10,2,3,416,1,0,0,14,8,261,0,0,0
34,1,1,1,324,1,0,0,14,8,81,1,292,0
18,0,1,2,1669,0,0,0,14,8,65,1,0,0
10,8,2,2,531,1,0,0,14,8,437,2,344,1
19,8,2,2,1365,1,0,0,14,8,102,0,330,0
11,1,1,2,529,1,0,0,14,8,63,2,351,0
11,4,2,3,1578,1,0,0,14,8,157,2,0,0
14,1,1,1,2363,0,0,0,14,8,463,0,172,0
21,2,1,3,18,1,0,0,14,8,562,1,0,1
12,10,1,1,285,1,0,0,14,8,220,1,295,0
21,10,2,2,202,1,0,0,14,8,500,1,349,0
9,1,2,0,175,1,1,0,14,8,212,3,309,0
23,0,2,2,2178,1,0,0,14,8,172,1,347,0
14,8,1,2,308,1,0,0,14,8,20,5,0,0
40,1,1,1,4619,1,1,0,14,8,327,2,371,0
23,0,0,2,2684,1,0,0,14,8,890,1,344,0
22,0,1,2,628,1,0,0,14,8,822,1,0,0
10,1,1,2,2418,1,0,0,14,8,352,0,0,0
3,9,2,2,316,1,0,2,14,8,52,0,0,0
13,0,1,2,918,1,1,0,14,8,152,0,349,0
12,8,2,3,907,1,1,0,14,8,116,0,0,0
16,8,2,2,3862,1,1,0,14,8,29,0,0,0
9,0,2,3,334,1,0,0,14,8,95,0,0,0
5,0,2,2,442,1,0,0,14,8,56,0,0,0
4,0,2,2,308,1,0,0,14,8,564,2,0,0
7,0,2,3,1246,1,0,0,14,8,363,0,0,0
34,1,1,1,2544,1,0,0,14,8,48,6,0,0
14,8,1,2,3295,0,0,0,14,8,147,0,0,0
15,8,0,2,2559,1,0,0,14,8,360,0,0,0
23,1,1,2,239,1,0,0,14,8,342,1,0,0
10,1,1,2,190,1,0,0,14,8,6,3,0,0
5,9,2,2,746,1,0,0,14,8,170,1,0,0
32,0,2,1,371,1,0,0,14,8,119,3,369,0
42,6,0,2,4399,1,0,0,14,8,80,3,0,0
8,9,2,2,1054,1,0,0,14,8,659,0,0,1
14,4,1,2,324,1,1,0,14,8,532,2,0,1
21,1,1,1,2446,1,0,0,14,8,265,0,0,0
22,4,1,3,782,1,0,2,14,8,15,10,0,0
30,1,2,1,434,1,0,0,14,8,54,4,0,0
22,0,2,2,240,0,0,0,14,8,836,0,0,1
15,1,1,2,191,1,0,0,14,8,67,3,175,0
28,4,1,3,2953,1,1,0,14,8,77,3,0,0
12,4,2,2,530,1,0,0,14,8,136,1,358,0
23,8,1,2,2547,1,0,0,14,8,303,1,348,0
20,2,1,3,2239,1,0,0,14,8,358,6,0,0
16,1,0,2,1801,1,0,0,14,8,228,1,294,0
15,1,1,1,225,0,0,0,14,8,47,2,0,0
21,1,1,1,505,1,0,0,14,8,259,2,350,0
7,0,2,2,697,1,0,0,14,8,831,0,364,1
3,0,2,2,256,1,0,0,14,8,31,0,327,0
4,9,2,2,3847,1,0,0,14,8,1293,0,0,0
10,10,2,3,562,1,1,0,14,8,201,2,291,0
24,8,1,2,1560,1,0,0,14,8,36,1,0,0
26,1,1,1,89,1,0,0,14,8,679,0,363,1
15,4,1,3,477,1,0,0,14,8,199,1,271,0
23,1,1,1,279,1,0,0,14,8,58,2,356,0
34,10,1,1,140,1,0,0,14,8,129,1,0,0
9,1,2,2,1130,1,0,0,14,8,141,0,340,0
15,1,2,1,355,1,0,0,14,8,139,1,0,0
23,1,0,2,2676,1,0,0,14,8,82,1,363,0
30,1,1,2,670,1,0,0,14,8,829,0,349,1
19,2,2,2,168,1,0,0,14,8,317,0,0,1
17,10,2,2,1690,1,0,0,14,8,26,0,354,0
21,0,0,2,1068,1,0,0,14,8,611,4,0,1
28,4,1,3,1000,1,1,0,14,8,33,1,173,0
34,10,0,2,334,1,0,0,14,8,362,0,0,0
22,0,1,2,2705,1,0,0,14,8,432,0,173,1
8,1,2,1,207,1,0,0,14,8,86,1,364,0
7,10,2,2,363,1,0,0,14,8,186,1,0,0
15,1,1,1,499,1,0,0,14,8,42,3,0,0
6,1,2,2,1023,1,0,0,14,8,951,0,0,1
9,1,2,2,210,1,0,0,14,8,175,0,361,0
12,4,2,3,1943,1,0,0,14,8,229,1,291,0
11,10,2,3,1130,1,0,0,14,8,757,0,327,0
30,8,1,2,1165,1,1,0,14,8,521,1,0,0
7,9,2,2,2097,1,0,0,14,8,264,0,348,0
13,0,2,2,189,1,0,0,14,8,99,0,349,0
24,2,1,2,359,1,0,2,14,8,87,3,0,0
8,2,2,3,445,1,0,0,14,8,401,0,0,0
33,10,1,2,1364,1,0,0,14,8,301,0,0,0
8,8,2,2,236,1,0,0,14,8,17,2,348,0
40,1,1,1,256,1,0,0,14,8,184,3,0,0
12,1,1,2,193,0,0,0,14,8,42,1,294,0
18,1,2,2,293,1,0,0,14,8,200,4,0,0
31,1,1,2,1420,1,1,0,14,8,167,1,370,0
19,0,2,2,499,1,0,0,14,8,58,2,0,0
20,1,0,2,416,1,0,0,14,8,167,3,0,0
21,10,2,2,590,1,0,0,14,8,237,1,0,0
13,4,1,3,717,1,1,0,14,8,98,1,356,0
22,8,1,2,961,1,0,0,14,8,173,3,0,0
28,8,1,0,262,1,0,0,14,8,165,2,0,0
13,4,2,3,2851,1,0,0,14,8,855,2,0,1
11,1,1,2,76,1,0,0,14,8,132,1,356,0
39,4,1,2,229,1,0,0,14,8,114,1,0,0
15,10,2,2,1254,1,0,0,14,8,173,1,0,0
24,0,0,2,431,1,0,0,14,8,1004,2,0,1
13,4,2,3,264,1,1,0,14,8,13,10,0,0
12,10,2,2,81,1,0,0,14,8,73,1,294,0
17,0,0,2,57,1,0,0,14,8,160,1,0,0
16,1,0,1,580,1,0,0,14,8,372,1,368,0
16,1,0,1,190,1,0,0,14,8,206,4,0,0
16,4,2,3,2514,1,0,0,14,8,137,1,173,0
33,1,1,1,319,1,0,0,14,8,611,1,0,1
31,1,1,2,788,1,0,0,14,8,219,5,0,0
41,7,1,1,861,1,0,0,14,8,57,1,329,0
34,1,0,1,219,1,0,0,14,8,223,1,295,0
14,8,0,2,156,1,0,0,14,8,147,1,0,0
11,9,2,2,1139,1,0,0,14,8,109,1,349,0
22,1,1,2,1335,1,0,0,14,8,175,3,0,0
